user_id,avg_watch_time,likes,shares,comments
1702,10.825643373569745,11,5,3
1703,14.346239308275063,15,8,6
1704,12.098720631937587,15,5,5
1705,20.248338008905453,16,12,9
1706,9.44017691115525,10,2,1
1707,15.62492384897414,14,6,6
1708,14.94684607912333,14,9,8
1709,13.42564094765672,18,7,3
1710,12.853599942150318,15,8,4
1711,13.540827577257522,10,4,3
1712,16.623419547478687,24,13,8
1713,13.258349724917036,12,5,3
1714,13.198875840070576,14,6,5
1715,11.21015920659347,12,3,3
1716,11.739470600227705,13,6,5
1717,12.612790032766148,18,4,4
1718,12.023810136679165,16,6,3
1719,15.789335313273572,18,11,9
1720,13.783924219523094,21,10,8
1721,15.725032520808478,13,6,6
1722,23.108401448384416,18,13,10
1723,15.794687718081995,17,10,9
1724,15.60902465265654,9,5,5
1725,15.385837017792587,24,16,8
1726,15.793018996593673,17,9,9
1727,19.58924945204321,25,11,7
1728,15.444665755938628,12,8,7
1729,13.66099151652012,15,6,4
1730,17.51798587177369,18,12,10
1731,19.487533667613317,15,8,7
1732,13.250187515971605,11,6,6
1733,16.62510400062039,20,9,5
1734,14.166437174944068,19,9,7
1735,15.76797588926341,22,9,5
1736,11.746462745881283,14,6,4
1737,14.189961067974906,10,6,5
1738,12.709619345095083,15,7,4
1739,21.65979031427048,14,7,5
1740,17.48897162221023,16,8,8
1741,17.082031927285957,15,7,6
1742,13.417797585567687,17,7,4
1743,12.450741679866542,14,9,6
1744,16.153642774267436,20,11,6
1745,13.26151273872728,14,7,5
1746,18.673054125108187,10,7,6
1747,13.775800555986804,14,8,7
1748,11.761163718104655,16,7,4
1749,15.379942965153052,12,6,5
1750,20.860815607647687,15,12,10
1751,16.203157476723145,19,8,5
1752,16.090270295260378,23,14,10
1753,15.425188495723038,18,9,9
1754,14.301026258365473,19,11,10
1755,17.964065349685647,17,8,6
1756,12.552348888032263,11,5,3
1757,15.313924443929302,12,6,6
1758,15.77842997418708,18,11,6
1759,13.599850613235255,16,8,6
1760,15.996796520593742,22,13,9
1761,13.465539430660545,11,4,4
1762,16.303601486210873,12,7,6
1763,12.84512562911551,13,5,4
1764,16.364891690883944,10,6,4
1765,10.27089960091996,8,3,1
1766,17.882839343556313,21,11,6
1767,14.287174794342329,15,7,5
1768,16.12110844780695,20,10,7
1769,17.384517074891985,14,8,6
1770,17.729071891423235,16,7,4
1771,16.721969728856998,15,8,5
1772,12.99484390117959,12,8,7
1773,17.923626373326037,19,11,8
1774,14.722570763344503,15,8,5
1775,16.557396677589914,17,9,7
1776,18.742618808451958,18,15,9
1777,18.705787449439594,17,9,7
1778,15.079048030164985,15,8,8
1779,12.592229118190478,22,7,4
1780,14.769776146169729,14,11,9
1781,14.018178430726415,19,8,3
1782,16.174341711190134,16,9,6
1783,13.56716334454095,14,8,5
1784,7.864619246198016,9,2,0
1785,14.175235890896928,16,8,2
1786,15.3058411811064,15,9,7
1787,19.127105672029437,16,9,5
1788,15.367868397479059,19,9,8
1789,14.361616547285548,17,8,6
1790,14.009794201222965,18,10,8
1791,18.58416778157372,18,8,7
1792,18.144640756162392,12,7,5
1793,17.61682626277459,15,8,6
1794,18.25146051815545,17,6,4
1795,16.02567644345415,15,8,6
1796,14.695659087355628,13,7,4
1797,14.167411663742671,10,5,3
1798,16.685606612241674,14,7,5
1799,17.130248398139365,15,9,9
1800,22.765364477038112,22,15,13
1801,14.285681007106726,19,8,8
1802,13.71545149459721,16,10,7
1803,14.603413556773786,14,5,3
1804,17.612249396536537,19,11,9
1805,17.215111439785154,20,12,7
1806,22.341833849723383,11,7,6
1807,13.244567242485827,19,9,7
1808,20.572132659159823,16,9,8
1809,18.351624083899615,19,11,10
1810,16.41743049222682,17,6,3
1811,18.29436304462052,18,8,6
1812,11.6656085434871,11,6,3
1813,14.366485510296068,12,5,4
1814,17.79661716880933,24,10,6
1815,19.617282259237,24,12,9
1816,26.05534727366095,15,10,9
1817,15.081668253181508,17,14,9
1818,17.339144679222773,28,18,14
1819,16.704059030705796,14,9,7
1820,12.873311412843881,17,8,6
1821,16.34369215189273,15,10,6
1822,11.470356261746636,14,3,2
1823,15.4224959295245,15,8,6
1824,14.993082775227704,22,11,8
1825,13.8076376103452,12,5,3
1826,14.147394232693372,11,6,6
1827,11.382663159466953,18,4,2
1828,16.836944103131323,21,11,6
1829,14.596430218704484,14,6,5
1830,16.663861025002152,13,7,2
1831,16.813388833317976,21,11,8
1832,16.21975369744856,19,13,9
1833,15.611062318966463,15,8,6
1834,20.298003284897018,15,11,8
1835,14.83508493007017,15,6,5
1836,12.9806916891054,13,8,5
1837,15.038146946567982,16,10,7
1838,16.520938116714834,14,9,6
1839,13.319130983770828,19,6,3
1840,16.28741801959811,16,10,8
1841,15.771230241784089,18,8,4
1842,20.529952665675143,20,15,11
1843,13.036859447140953,13,9,6
1844,14.052147640872056,12,7,5
1845,16.864242690215512,14,7,4
1846,10.99483259840153,12,4,3
1847,16.11977029456627,16,6,5
1848,11.431687705931974,10,3,3
1849,17.36782000668201,23,9,5
1850,12.482670708826706,11,5,4
1851,19.76497535611063,16,9,8
1852,14.24745431613606,19,10,6
1853,14.213691549013516,16,8,6
1854,15.503718540243236,9,3,3
1855,17.8245006527055,25,13,10
1856,14.463485736867495,21,11,5
1857,17.655780408086407,17,14,8
1858,19.617144903613656,16,10,9
1859,13.777342962351543,14,10,6
1860,14.791872377376615,13,8,5
1861,16.05760964888713,9,6,5
1862,15.772464786027614,22,11,7
1863,11.766633797418026,9,4,4
1864,16.95765854551428,16,9,6
1865,11.91342100517652,10,5,3
1866,15.777001161866076,15,8,3
1867,17.12348117007025,16,10,6
1868,17.773019745830677,15,10,8
1869,13.154572094163065,11,6,5
1870,10.15178299953104,9,4,3
1871,23.30145833327111,21,12,8
1872,15.173743029263864,15,7,4
1873,19.26661727032388,13,9,7
1874,19.10697943918957,18,9,8
1875,12.360401654326473,11,6,2
1876,17.91949636488258,25,11,9
1877,13.330847578454321,19,5,4
1878,13.069383819663084,14,9,7
1879,15.801425607703807,19,10,8
1880,17.80442332489584,15,12,11
1881,8.870928607785428,7,3,1
1882,16.348444000939192,16,6,5
1883,11.572698561074372,11,5,3
1884,14.670471232858223,16,8,6
1885,14.866694078990493,22,12,3
1886,15.173822677057911,14,6,6
1887,12.529535839376175,14,7,4
1888,15.05772309555364,15,9,4
1889,14.557808557382725,14,6,5
1890,11.982065027046936,11,8,4
1891,12.849691622268685,17,5,5
1892,10.05377969698661,12,3,1
1893,17.058632647567187,22,10,8
1894,16.66884097776062,14,11,6
1895,15.46619230522853,17,8,4
1896,16.408169553778823,21,10,8
1897,18.79060110135701,21,13,11
1898,13.592166732255816,16,5,4
1899,14.868036759503022,14,8,6
1900,13.425558201779324,8,6,5
1901,16.916970718693857,13,8,7
1902,17.373406806013886,14,9,6
1903,15.952752563921646,18,8,8
1904,16.586822559936348,16,8,6
1905,17.27001389095785,18,11,10
1906,15.796331869801191,16,8,7
1907,14.165885136633596,14,7,4
1908,13.780985573302228,12,6,6
1909,14.956039929210789,21,11,5
1910,14.70258198954979,19,8,8
1911,12.441067394966607,14,7,4
1912,12.608793259645783,14,5,5
1913,12.162740621645844,15,5,4
1914,16.044774547874084,13,9,7
1915,13.797288197577926,17,9,6
1916,16.920677321214235,16,11,9
1917,14.72065160005874,18,8,3
1918,18.12135651636545,17,10,7
1919,17.621702691927144,16,15,8
1920,18.908636409626805,18,10,7
1921,17.525876822961756,19,11,7
1922,10.37648727135712,9,4,3
1923,12.313286097736086,11,4,4
1924,24.060640477142506,17,12,11
1925,17.157127545763675,13,7,4
1926,19.826626209345246,20,12,10
1927,13.57506295626347,13,6,3
1928,13.821208009444783,14,7,4
1929,19.024977810162078,20,11,7
1930,14.531267310015151,15,5,4
1931,11.388127152414873,10,5,2
1932,15.451556226324604,21,11,11
1933,11.069412488642918,21,8,7
1934,14.098826392040515,15,6,3
1935,15.970163208499534,16,8,5
1936,16.411839198811236,18,9,7
1937,10.560641631560177,10,4,3
1938,16.12613901318429,14,7,6
1939,20.139004428057774,13,8,8
1940,10.732788704925802,15,4,2
1941,13.444265066008912,15,5,5
1942,13.893889743463173,12,3,3
1943,15.843524345923196,11,8,6
1944,20.32141963077171,19,12,11
1945,15.89786529208756,20,13,6
1946,16.15734685647412,12,8,7
1947,14.895232785106087,17,6,4
1948,14.083939954450686,13,9,5
1949,12.825833259936926,8,7,6
1950,16.075199284179636,16,6,4
1951,19.260448860191993,18,10,8
1952,13.046036392326904,18,8,6
1953,12.559980947941403,17,5,2
1954,16.889168983860948,15,7,7
1955,14.183115937541539,12,6,3
1956,12.476382859172423,10,4,1
1957,11.628962246069277,12,3,2
1958,11.62533720278852,15,3,3
1959,10.431493485882584,15,4,3
1960,16.6796376193921,18,10,8
1961,16.387363367402013,16,11,11
1962,11.23341171524835,14,8,4
1963,15.67783883921115,10,7,6
1964,17.505089811532923,14,10,7
1965,9.5731592020233,12,5,2
1966,11.958574759096056,10,4,3
1967,17.049615884590146,13,6,6
1968,16.34349313739831,21,12,6
1969,17.42125287469731,18,11,10
1970,10.389915963789326,9,4,2
1971,14.51164208481244,12,5,4
1972,16.73455444291698,17,11,6
1973,12.199295947860865,14,6,4
1974,16.200493532215543,22,8,7
1975,17.031030554792103,18,11,7
1976,12.505461427969154,10,6,5
1977,12.954638813376627,18,10,5
1978,14.40714755226731,17,11,8
1979,15.039735867080193,13,11,7
1980,15.33712923077795,17,8,8
1981,11.396060375518205,16,2,2
1982,13.939294846454942,12,6,3
1983,9.61678879699256,11,4,2
1984,18.654983877853358,15,10,8
1985,10.931927454201517,10,3,3
1986,14.64654738027191,16,7,7
1987,14.995462526203529,18,10,8
1988,13.463995216072007,10,8,5
1989,14.46413662868718,17,8,5
1990,17.552981401577778,16,7,7
1991,23.597847998660612,16,10,8
1992,12.509806225116925,17,9,6
1993,17.664667420122758,19,10,7
1994,13.422934249058372,15,7,5
1995,11.349259860730202,14,5,3
1996,16.026945180582036,12,7,5
1997,13.757418037223074,15,10,7
1998,14.637147570471983,18,11,6
1999,11.499864294549669,11,6,3
2000,11.29820914017753,13,7,2
2001,12.950603870137579,15,6,4
2002,15.554988801098043,16,7,7
2003,19.858345239762922,13,9,7
2004,10.023221517614845,8,4,4
2005,11.10059647751698,17,6,3
2006,11.538090933754088,7,6,6
2007,17.34846690488775,19,10,8
2008,16.408553250181793,15,5,5
2009,14.529968388058952,11,4,3
2010,16.73295415493167,12,7,6
2011,15.38405561349265,19,7,7
2012,16.008961218846025,12,8,6
2013,15.930723024392607,14,7,7
2014,10.258877379110494,11,5,3
2015,16.369281257698383,14,7,4
2016,16.52675977797694,22,13,9
2017,16.30769379562072,18,7,5
2018,16.38152262421925,22,13,11
2019,16.768245983695813,13,6,5
2020,12.702289330976969,12,6,5
2021,15.7131213198155,14,8,6
2022,13.610598159759318,17,9,9
2023,16.888671697241243,11,8,7
2024,14.9631691546901,15,10,7
2025,16.023965786963263,17,12,9
2026,12.77054922237522,13,4,3
2027,15.736814005606515,24,13,8
2028,19.6911451659114,16,10,9
2029,12.04571997933464,10,5,3
2030,16.52336682009538,13,7,6
2031,14.79064616011597,15,8,7
2032,13.482011300636636,19,6,4
2033,13.69846047713156,17,9,5
2034,14.954532628423948,18,11,7
2035,19.04923276793116,13,7,7
2036,16.71510668084296,19,9,7
2037,10.579782257048794,10,3,2
2038,12.499703798949511,12,4,4
2039,19.070119389006006,17,12,10
2040,16.73505345427494,14,9,7
2041,10.8139690075878,7,4,3
2042,12.077278715799816,16,10,3
2043,15.749522346864952,21,9,7
2044,16.79917141655679,16,9,5
2045,11.88150054825837,14,5,4
2046,23.180882671267685,15,9,6
2047,13.450582098957689,15,4,3
2048,14.836203722505243,13,6,4
2049,18.979763919879108,14,11,9
2050,12.414753724631717,13,5,2
2051,15.461403642708103,13,9,7
2052,13.734285444630164,20,9,5
2053,13.904176412599378,15,7,3
2054,15.075586033727664,17,8,8
2055,15.448701489874166,9,5,5
2056,10.843910553370138,15,3,2
2057,16.41569991978207,22,11,8
2058,13.363905950315559,14,8,7
2059,14.028623009637593,13,8,5
2060,19.063580073860976,12,6,4
2061,18.18397037424805,18,12,10
2062,12.692213220813008,17,9,6
2063,10.898767970900598,11,5,3
2064,14.10536501276363,15,9,8
2065,13.358497782208383,16,7,5
2066,14.275568040416568,22,11,6
2067,13.501397431741767,17,7,5
2068,15.059037696731467,11,6,4
2069,14.523040486423303,18,6,5
2070,15.413260830225504,17,11,9
2071,18.42289814537897,19,14,11
2072,17.823068347733848,14,7,6
2073,15.422010258539856,19,9,7
2074,12.214456569645824,15,6,4
2075,14.259078614302535,18,7,6
2076,13.433513488772329,17,11,8
2077,14.601870624322684,12,7,4
2078,9.836798908331879,11,4,3
2079,12.87229665867689,15,8,6
2080,16.90379079473482,15,11,7
2081,12.732786791218821,13,7,5
2082,13.704315655935238,13,7,5
2083,14.513929041089945,22,10,7
2084,15.114977912040336,18,11,7
2085,16.911207817989283,16,8,8
2086,14.166082453563577,14,5,4
2087,19.53470723574885,19,15,9
2088,16.980597795233273,15,8,8
2089,13.952229332150846,17,6,5
2090,16.439666676901197,15,9,6
2091,13.405613010510017,16,7,5
2092,20.116774868325408,17,10,8
2093,12.762663357961731,16,6,5
2094,14.075143521735443,16,9,4
2095,11.318293884750236,16,4,4
2096,12.603141344279384,13,4,4
2097,13.074469159147426,16,9,5
2098,17.808789428632323,16,10,6
2099,13.881619300416512,11,5,5
2100,15.629840916609686,17,8,7
2101,20.10804757256862,17,11,9
2102,12.010310177111556,8,6,6
2103,14.810225122303072,19,7,4
2104,12.784723566049017,15,10,6
2105,16.184928825198735,16,10,6
2106,11.1894997715495,20,6,5
2107,12.636455279386883,11,6,4
2108,11.907443231186468,14,5,3
2109,13.873560913579322,11,5,3
2110,14.187058524928513,14,8,7
2111,13.620879540838372,11,6,5
2112,14.052210588985929,12,6,4
2113,13.719153080312552,13,8,6
2114,10.728048118470227,15,7,2
2115,13.213177507920358,12,6,3
2116,16.01816135092664,21,10,4
2117,18.90049743150742,16,9,4
2118,12.517312039537785,13,8,6
2119,12.9377918514456,13,6,3
2120,14.623860158793885,16,7,5
2121,12.78178194888742,14,5,4
2122,12.919527847370723,13,7,6
2123,11.554020764158084,14,7,6
2124,17.25759782075589,17,6,4
2125,14.591386169228038,18,9,8
2126,13.01266995437867,17,7,4
2127,15.179769258842795,18,9,5
2128,17.34191915466159,18,11,6
2129,12.008395536582604,15,5,3
2130,13.765396467829055,15,6,5
2131,10.891906878579555,12,4,4
2132,12.898505041503991,14,8,7
2133,17.826021007449118,10,6,5
2134,17.25818004355535,13,6,5
2135,11.414549319737949,17,7,3
2136,13.817283984653596,15,6,5
2137,14.96712966248862,16,8,8
2138,13.660255345104211,12,6,5
2139,13.047090384749744,11,8,6
2140,15.238791318254366,15,7,6
2141,16.768981898736676,14,10,9
2142,13.371596929698772,12,5,3
2143,16.04792946344806,15,9,5
2144,18.922585827356503,16,7,7
2145,17.113642783837726,17,11,8
2146,12.553138527367457,14,5,3
2147,14.343305617848616,10,7,6
2148,14.88777430130334,18,11,8
2149,10.532702236777846,8,2,1
2150,16.217102010253132,12,6,4
2151,14.14149688653912,14,8,6
2152,13.80726035869765,20,10,8
2153,14.077789340520482,12,6,5
2154,17.59132788387345,19,10,5
2155,15.030770159587108,16,8,5
2156,11.618512971972663,12,6,4
2157,17.27907933241459,31,18,13
2158,12.737140088824688,12,7,6
2159,14.853232380154935,22,13,8
2160,14.769182838050295,8,5,4
2161,10.71789342623293,19,5,4
2162,13.726318931033001,19,10,5
2163,13.78620635777928,23,12,6
2164,14.4128973940012,15,10,7
2165,15.125814320680533,15,9,6
2166,19.153134831890043,20,9,7
2167,16.747830749303226,17,10,7
2168,9.658517712074486,9,4,1
2169,17.068842369170785,13,8,6
2170,12.634448617559249,16,5,3
2171,17.440903680409683,24,11,5
2172,15.444163569366419,15,8,7
2173,12.790806020181881,12,6,5
2174,14.915493680727161,14,5,4
2175,17.355954055986576,10,5,4
2176,12.249677476312398,13,6,4
2177,14.852990470580613,15,7,6
2178,11.603049488167725,12,6,3
2179,17.724187558921468,14,10,6
2180,13.668785015063802,18,8,4
2181,9.524198741005785,8,3,3
2182,14.2821174110274,21,10,5
2183,18.7988804931798,15,7,6
2184,16.99377139527539,14,7,5
2185,17.34201587801276,14,7,5
2186,15.785615447907887,16,8,5
2187,17.524036359774147,19,8,6
2188,11.682064010767661,11,5,4
2189,13.163489163349826,15,6,3
2190,14.264377991982618,15,10,4
2191,14.94569513351035,15,8,7
2192,13.068052951336519,14,6,2
2193,24.81228904175381,20,15,12
2194,14.347363807478018,16,7,5
2195,17.925734272890356,17,12,9
2196,22.747926593898857,19,11,10
2197,14.362805418328469,17,7,5
2198,26.005305160930956,13,8,8
2199,14.241974660706028,18,8,5
2200,18.236589490288974,18,9,9
2201,14.883059576742962,18,10,4
2202,13.054050370066188,14,7,5
2203,18.63501555625585,18,13,10
2204,14.781296636227296,12,10,7
2205,16.828271064131336,20,12,7
2206,12.899241647780979,19,9,5
2207,22.0518454269912,18,13,9
2208,14.674744637231777,15,7,5
2209,20.718027454708068,14,8,8
2210,11.703309519635434,17,7,3
2211,16.539535976831992,16,11,7
2212,17.32085030217363,20,13,12
2213,11.72622076815088,10,5,4
2214,16.446004803990903,16,6,5
2215,11.17410454925732,12,5,4
2216,16.00302819433141,13,6,5
2217,13.00994478784275,15,9,5
2218,19.666536682632938,20,8,8
2219,10.030224060316295,10,6,2
2220,14.214016087544843,12,8,6
2221,17.264329438431087,18,11,9
2222,21.704306125166227,18,10,8
2223,18.520583525176917,26,13,8
2224,22.456836075439625,15,8,8
2225,13.494198028891917,21,9,7
2226,12.504105883558935,17,6,2
2227,16.792643507308878,16,9,7
2228,14.983937823383528,21,12,7
2229,17.109902457184518,25,12,9
2230,11.585558034156437,8,5,4
2231,13.173274498085709,16,10,7
2232,14.287387101044766,14,7,4
2233,8.769081095109781,9,3,0
2234,14.548038655995928,19,10,8
2235,14.048197346133241,17,9,6
2236,12.577170238147291,11,6,4
2237,14.427569385396232,13,8,6
2238,15.118096795412816,21,9,6
2239,14.613476554453023,13,6,4
2240,10.759681328731432,16,4,3
2241,11.319416711191442,10,7,4
2242,10.461401020446614,11,3,3
2243,14.3917113771402,15,5,2
2244,16.274149986251963,10,6,5
2245,18.24880623802056,14,9,8
2246,20.928806724111904,18,8,6
2247,13.360383317601118,12,4,2
2248,12.139437569337927,8,5,3
2249,13.835060607567218,17,7,5
2250,13.178145715693693,13,5,2
2251,17.568426645332263,17,13,6
2252,15.224550184165764,10,7,7
2253,17.875857892709377,17,9,7
2254,15.463994388469418,13,9,6
2255,16.921164553205546,14,9,5
2256,13.1045830742887,9,7,5
2257,17.221005175670072,21,10,8
2258,15.17636415281905,12,6,5
2259,12.320677406001435,15,8,6
2260,18.24410043396488,14,6,4
2261,16.194347565655484,18,10,7
2262,16.201597285598513,19,9,7
2263,12.945865384544769,12,6,4
2264,12.455603579950425,17,9,7
2265,15.515992020708607,17,10,5
2266,17.233292752434934,19,10,7
2267,18.04561096749105,21,11,4
2268,13.320566347818025,12,5,4
2269,13.415592088049742,16,5,4
2270,14.246231726997054,17,10,6
2271,18.21044382821353,14,10,7
2272,14.865296467765594,7,2,2
2273,15.56504172841911,18,8,4
2274,17.00390415705855,18,12,8
2275,15.22175738440651,16,9,7
2276,12.915760361670095,17,9,6
2277,13.707900087885553,15,7,6
2278,14.46917653003561,10,6,3
2279,14.39056861476263,11,8,4
2280,13.641495111382564,11,6,6
2281,11.321142152240911,11,4,2
2282,15.742432628603098,19,7,6
2283,14.400258082423044,11,5,4
2284,15.283666673424817,16,9,6
2285,16.134908735075065,13,11,7
2286,17.452919432139975,13,11,8
2287,12.50360661597977,16,7,5
2288,16.65814789278003,15,9,6
2289,15.906660740400614,16,7,5
2290,15.777213129934104,9,3,3
2291,13.215246528749955,17,6,2
2292,15.639844700065876,14,9,5
2293,13.533156230930821,16,9,4
2294,12.580581447570644,12,5,3
2295,12.617148541708696,16,7,6
2296,12.03517189427204,15,6,4
2297,13.892764034209462,14,8,7
2298,15.41432340850036,18,6,5
2299,16.175898089620453,13,9,7
2300,16.668521435081914,12,6,3
2301,19.125484726007837,16,10,6
2302,14.19034965594605,18,8,7
2303,12.774799158653634,18,5,4
2304,11.659729374202467,11,2,1
2305,13.834602296546661,14,7,4
2306,16.065780992874245,13,10,8
2307,14.41700100782595,15,6,5
2308,14.46296480970641,16,8,6
2309,11.62329036703714,15,6,4
2310,16.75917221866296,17,11,8
2311,9.924449624955916,9,4,2
2312,13.307239437427398,16,9,5
2313,22.443433739679005,13,6,5
2314,21.268337449438796,19,17,14
2315,14.62955759096125,19,13,8
2316,15.97040512220021,16,9,5
2317,14.334522856063405,13,8,3
2318,13.704355884561057,16,8,6
2319,14.985410075030064,17,8,4
2320,14.682131451750179,12,8,5
2321,11.055209877959692,10,5,3
2322,7.835794563859644,8,3,1
2323,14.720017082270505,17,9,6
2324,18.623474666493966,14,10,8
2325,10.96717795897307,13,6,3
2326,13.389556155738745,14,5,2
2327,14.094634827441979,20,9,6
2328,16.475180225932238,14,8,6
2329,16.065134992477713,17,10,8
2330,14.234304407021709,20,6,4
2331,11.737217860460019,16,5,4
2332,17.054981383238843,19,10,8
2333,12.886118133175914,10,5,2
2334,15.973446266609688,15,11,9
2335,11.829757768279004,10,4,2
2336,12.716263823707507,13,5,4
2337,14.768543080845285,14,8,6
2338,16.729327010102477,18,9,7
2339,16.374012450593234,17,11,5
2340,7.032958027840396,7,2,1
2341,15.477151434161517,15,10,9
2342,10.09787442197194,14,2,2
2343,13.696065169730584,19,5,1
2344,15.14147861016041,19,7,5
2345,16.320799873730067,13,6,6
2346,13.487821465406448,24,8,4
2347,15.6279527966252,11,7,5
2348,15.24222032218495,15,8,6
2349,14.087144348860287,15,8,4
2350,14.605556247714897,18,10,6
2351,18.23538657326588,14,10,8
2352,13.507054696296088,12,5,5
2353,16.528617133025342,15,8,7
2354,11.65745378551471,14,5,4
2355,21.951909570552445,21,16,14
2356,17.445009039756815,19,10,7
2357,15.448621721042862,14,9,7
2358,18.606478526091,15,10,8
2359,16.41492997249872,13,9,6
2360,11.74801760203084,14,6,3
2361,13.459000835755774,16,9,5
2362,20.30647107911632,14,8,8
2363,16.488276430339372,12,8,5
2364,11.458953337191387,14,7,3
2365,18.47714534571421,25,13,9
2366,19.291728806601572,20,12,9
2367,17.21390427772543,16,8,7
2368,11.329539099916666,17,9,7
2369,11.884621106960132,15,8,6
2370,13.680336937254728,15,7,5
2371,14.640753968580762,15,8,6
2372,13.333327023987785,14,8,3
2373,17.531820954058396,16,8,6
2374,11.310825433448077,15,6,3
2375,20.395361062867714,15,10,8
2376,15.614998448173754,16,8,5
2377,15.147783617866963,20,8,7
2378,15.430091247135582,20,8,5
2379,22.269707509001123,22,16,12
2380,19.77321752185507,18,13,11
2381,12.48488958218933,18,9,6
2382,10.17548927205108,8,2,2
2383,18.816755800368266,16,13,9
2384,13.835345887330591,16,6,5
2385,13.501887180214087,10,6,4
2386,13.983626939776208,15,8,5
2387,14.803452866838496,18,12,9
2388,16.026719374763545,8,5,4
2389,13.02101794490845,9,5,4
2390,13.181569095331602,14,6,6
2391,11.710848348772702,18,3,2
2392,14.7572423497096,12,6,4
2393,16.83552204511107,15,7,6
2394,13.782564170415224,11,7,3
2395,12.094027584040772,10,5,3
2396,15.264822570279618,16,12,8
2397,14.883234700886673,12,7,3
2398,14.465945713209914,20,7,6
2399,14.28516612792721,17,12,7
2400,8.693953726987512,7,3,1
2401,15.573727558807478,12,8,6
2402,18.248588327756057,9,7,5
2403,16.239326623306198,12,7,5
2404,16.10949507933672,16,8,6
2405,16.703936097190038,17,10,5
2406,10.907568887484793,13,5,1
2407,11.743528202348449,14,6,4
2408,13.991072964747708,16,6,4
2409,12.127071348978616,16,4,3
2410,17.32297214208032,13,8,6
2411,17.903437824617942,16,10,9
2412,10.822775588393482,7,2,2
2413,10.812653890516525,13,3,3
2414,13.091117239246778,21,9,7
2415,19.97127523501767,17,12,10
2416,15.157089341489154,20,14,10
2417,13.912052666743612,16,8,6
2418,19.145735548999504,21,12,8
2419,15.226673377504584,23,9,5
2420,14.724073011601124,22,10,10
2421,18.065457204019616,13,8,7
2422,13.673095111370666,21,10,5
2423,19.214458448587994,19,12,10
2424,15.17402601508736,19,10,9
2425,17.684819872421265,13,6,3
2426,16.756960033737123,16,9,4
2427,7.761375018331899,5,2,1
2428,13.69230234311069,14,6,5
2429,17.721431032552545,26,13,9
2430,12.403979470838244,15,7,5
2431,11.213989099965005,14,5,3
2432,13.204717420915692,16,9,6
2433,14.14946009931558,13,5,3
2434,17.571640903325846,19,11,10
2435,19.062094113110906,20,12,8
2436,19.478049292447228,19,9,8
2437,13.77118472520512,10,6,1
2438,13.578492623581006,20,7,5
2439,11.951432709039883,13,7,3
2440,13.495324027011765,14,6,3
2441,16.148663061828604,17,7,6
2442,12.113306919670453,15,6,3
2443,13.072043840648007,10,5,5
2444,17.454404114508403,20,11,7
2445,15.062013033004096,18,10,6
2446,16.748948760854905,13,9,7
2447,13.380706922414987,19,11,8
2448,13.426381011258533,15,6,3
2449,15.85100680978221,14,7,5
2450,14.671662873443761,11,7,4
2451,15.509131099410805,20,8,7
2452,22.9417982207917,19,14,9
2453,16.994048143137082,14,9,7
2454,12.881006391322304,17,6,4
2455,18.947882930699528,18,11,8
2456,11.758508194041742,11,6,2
2457,18.514655599838424,17,10,9
2458,15.092675715663265,10,7,6
2459,15.41661254818599,13,7,6
2460,14.945500700484077,11,6,6
2461,13.490411513312347,17,6,4
2462,13.704225250954128,14,9,7
2463,15.483479873365054,16,7,6
2464,12.459469388240771,18,7,5
2465,13.438841091789332,16,8,3
2466,16.762798159821436,12,8,6
2467,17.09719427986299,21,14,9
2468,12.201341138900478,13,6,2
2469,16.620229021575735,19,11,8
2470,16.555490388355526,15,8,8
2471,18.858946274695658,21,16,8
2472,17.32351457038954,16,13,10
2473,15.098201553159848,19,9,5
2474,11.428411189529449,8,3,3
2475,11.381684763364353,11,3,2
2476,15.096906088825278,20,7,4
2477,12.101763182146023,10,7,5
2478,13.778605897883573,10,7,4
2479,14.938428837060307,17,7,5
2480,12.747715636254453,14,7,4
2481,12.808558742663896,9,4,3
2482,19.397625534415695,23,11,10
2483,16.13839484159659,10,8,6
2484,22.19481358608464,17,11,9
2485,14.15187568626521,9,7,4
2486,17.927740849436773,20,13,8
2487,19.11376817889343,18,11,10
2488,14.840220840865909,9,6,4
2489,18.370857088925725,19,12,9
2490,15.950410479727372,22,12,8
2491,14.001301085245696,17,9,6
2492,13.509222148113462,16,6,3
2493,14.497158386696212,19,9,6
2494,14.949662668834081,16,6,4
2495,16.162548781949294,11,5,5
2496,11.89739976449452,13,5,3
2497,15.301600673405867,11,8,6
2498,15.14710926377603,21,7,5
2499,20.459109126658593,18,13,8
2500,18.966778907568564,19,11,9
2501,12.051800120961952,17,8,4
2502,18.144141906830654,15,6,4
2503,17.990623150928347,16,7,6
2504,17.17638439923556,30,13,10
2505,16.486319235346414,14,8,7
2506,11.953039034451113,14,5,5
2507,14.617915469649839,17,8,5
2508,10.781732496121961,8,2,1
2509,16.076569785348955,12,9,7
2510,15.025273385566202,13,7,6
2511,12.542590595334596,8,5,5
2512,13.200557172029207,21,9,5
2513,15.606010351382974,20,9,4
2514,16.600048246156714,14,5,5
2515,11.059661758504566,8,6,2
2516,15.059762643644687,19,11,9
2517,11.956655771637736,11,6,4
2518,19.988249912684527,15,10,9
2519,12.388940108554724,8,4,4
2520,14.522999251502783,17,9,6
2521,15.82821426402208,15,8,6
2522,11.40495545815652,13,5,2
2523,14.549121348438991,13,6,6
